Population,Per Capita Income,Average Rent,City,Median Household Income
6864.0,44258.0,1018.0,PIPERSVILLE,115725.0
721.0,16151.0,479.0,PIPESTEM,33448.0
5911.0,26132.0,420.0,PIPESTONE,47522.0
1765.0,13174.0,254.0,PIPPA PASSES,31250.0
25860.0,18393.0,507.0,PIQUA,29340.5
1036.0,7708.0,454.0,PIRTLEVILLE,15357.0
1914.0,16056.0,889.0,PIRU,45486.0
56874.0,32262.0,1219.0,PISCATAWAY,91164.0
141.0,29287.0,,PISECO,44063.0
167.0,28513.0,502.0,PISEK,41136.0
4061.0,22930.5,324.0,PISGAH,41250.0
7166.0,23489.0,531.0,PISGAH FOREST,41315.0
7746.0,39375.0,1267.0,PISMO BEACH,65859.0
3295.0,20561.0,440.0,PITCAIRN,35724.0
454.0,18991.0,,PITCHER,36458.0
3609.0,18143.0,363.0,PITKIN,35443.5
10433.0,27097.0,640.0,PITMAN,58653.5
423.0,19068.0,544.0,PITSBURG,39886.0
1494.0,18870.0,297.0,PITTS,39875.0
26649.0,24820.0,618.7,PITTSBORO,55277.0
128788.0,20354.6,567.1,PITTSBURG,37565.1
686800.0,31691.6,653.7,PITTSBURGH,50141.4
62624.0,24105.0,562.0,PITTSFIELD,48247.7
37451.0,35499.3,724.0,PITTSFORD,67086.0
37152.0,26793.3,499.0,PITTSTON,47116.0
5436.0,49652.0,1057.0,PITTSTOWN,114174.0
1150.0,20272.0,367.0,PITTSVIEW,32321.0
6352.0,22707.3,484.0,PITTSVILLE,46486.3
5591.0,10829.0,594.0,PIXLEY,27305.0
633.0,13221.0,458.0,PLACEDO,24821.0
52794.0,29816.0,1374.0,PLACENTIA,78730.0
36453.0,33811.0,1055.5,PLACERVILLE,62181.0
1676.0,34140.0,1391.0,PLACIDA,68977.0
5502.0,45757.0,1291.0,PLACITAS,83209.0
1451.0,32078.0,601.0,PLAIN,60398.0
12987.0,31743.0,486.0,PLAIN CITY,72665.0
4019.0,19982.0,323.0,PLAIN DEALING,34030.0
214419.0,27951.0,884.9,PLAINFIELD,66465.2
9158.0,19036.2,416.2,PLAINS,39625.2
19944.0,46406.0,1140.0,PLAINSBORO,90089.0
63993.0,26370.8,572.2,PLAINVIEW,57043.6
32032.0,25826.2,588.3,PLAINVILLE,53127.0
15624.0,25048.0,556.0,PLAINWELL,53743.0
7614.0,31204.0,1036.0,PLAISTOW,75224.0
5041.0,12536.0,505.0,PLANADA,32500.0
1224.0,23936.0,358.0,PLANKINTON,50192.0
299235.0,38292.1,921.4,PLANO,81450.1
76049.0,22181.0,677.5,PLANT CITY,49729.0
7177.0,20044.0,380.3,PLANTERSVILLE,37749.3
10247.0,38685.0,937.0,PLANTSVILLE,80387.0
17881.0,22396.0,479.0,PLAQUEMINE,45608.0
177.0,14154.0,,PLATINA,31316.0
62.0,10894.0,,PLATINUM,40000.0
2980.0,26780.0,742.5,PLATO,61275.5
2344.0,23758.0,292.0,PLATTE,46196.0
1020.0,20902.0,516.0,PLATTE CENTER,70852.0
12664.0,34449.0,842.0,PLATTE CITY,81778.0
476.0,14559.0,,PLATTENVILLE,17465.0
19.0,,,PLATTER,
18821.0,22672.5,715.0,PLATTEVILLE,53556.0
3671.0,26073.0,525.0,PLATTSBURG,53260.0
34255.0,29237.0,860.5,PLATTSBURGH,47345.5
12621.0,30625.0,598.0,PLATTSMOUTH,67022.0
1813.0,20790.0,190.0,PLAUCHEVILLE,39491.0
12403.0,62160.0,1762.0,PLAYA DEL REY,87308.0
5852.0,72234.0,2001.0,PLAYA VISTA,91042.0
196.0,11247.0,233.0,PLAYAS,24904.0
569.0,37339.0,532.0,PLAZA,59712.0
1765.0,19625.0,420.0,PLEASANT CITY,41250.0
910.0,27665.0,652.0,PLEASANT DALE,62619.0
6793.0,27969.0,604.0,PLEASANT GARDEN,59713.0
55173.0,26828.0,878.0,PLEASANT GROVE,58372.8
84.0,40595.0,,PLEASANT HALL,49000.0
65452.0,26519.8,634.9,PLEASANT HILL,49088.1
2421.0,16745.0,470.0,PLEASANT HOPE,29792.0
4396.0,23671.0,494.5,PLEASANT LAKE,49219.0
1097.0,27936.0,565.0,PLEASANT MOUNT,55833.0
2496.0,31564.0,530.0,PLEASANT PLAIN,54688.0
4042.0,26272.0,456.0,PLEASANT PLAINS,55947.0
16015.0,35020.0,938.0,PLEASANT PRAIRIE,76005.0
2539.0,53652.0,1330.0,PLEASANT RIDGE,97670.0
2103.0,18931.0,318.0,PLEASANT SHADE,42218.0
251.0,18329.0,,PLEASANT UNITY,31767.0
9695.0,41319.5,1047.0,PLEASANT VALLEY,52187.0
7322.0,31903.5,844.0,PLEASANT VIEW,48533.0
89032.0,34682.0,936.2,PLEASANTON,76925.0
38980.0,28727.2,752.4,PLEASANTVILLE,60757.2
3647.0,21420.0,488.0,PLEASUREVILLE,50660.0
177.0,12207.0,,PLEDGER,17820.0
2001.0,29299.0,495.0,PLENTYWOOD,43571.0
33.0,15900.0,,PLESSIS,
675.0,25976.7,440.0,PLEVNA,36401.0
13776.0,28203.0,631.0,PLOVER,53760.5
968.0,20317.0,431.0,PLUM BRANCH,40000.0
1335.0,20996.0,463.0,PLUM CITY,49345.0
2084.0,21322.0,420.0,PLUMERVILLE,34397.0
2235.0,19950.5,474.0,PLUMMER,42115.0
231.0,20561.0,465.0,PLUMVILLE,42500.0
87.0,28223.0,,PLUSH,32500.0
172334.0,26517.7,580.1,PLYMOUTH,52244.2
14845.0,40209.0,1114.0,PLYMOUTH MEETING,86552.0
2834.0,38629.0,622.0,PLYMPTON,93563.0
5487.0,22303.0,482.0,POCA,39474.0
20473.0,19889.2,352.2,POCAHONTAS,36950.2
4680.0,28677.0,570.0,POCASSET,57869.5
79288.0,17538.0,509.2,POCATELLO,34808.2
4077.0,17764.0,454.0,POCOLA,36552.0
7699.0,23818.0,488.0,POCOMOKE CITY,39859.0
2397.0,27940.0,691.0,POCONO LAKE,51638.0
226.0,33108.0,,POCONO MANOR,54375.0
2026.0,28376.0,629.0,POCONO PINES,54265.0
2925.0,21447.0,1173.0,POCONO SUMMIT,59083.0
1721.0,30030.0,792.0,POESTENKILL,80083.0
3652.0,21551.0,528.0,POINT,45179.0
1177.0,21693.0,839.0,POINT ARENA,44122.0
111.0,21157.0,,POINT BAKER,19000.0
16.0,,,POINT CLEAR,
746.0,27271.0,627.0,POINT COMFORT,53636.0
468.0,31224.0,900.0,POINT HARBOR,53143.0
718.0,20923.0,450.0,POINT HOPE,71875.0
274.0,19172.0,725.0,POINT LAY,73125.0
1309.0,74832.0,2001.0,POINT LOOKOUT,108664.0
1870.0,19991.0,421.0,POINT MARION,40152.0
64.0,41822.0,,POINT MUGU NAWC,
1563.0,52779.5,1599.0,POINT OF ROCKS,106250.0
9129.0,36425.5,374.0,POINT PLEASANT,87290.5
24377.0,39316.0,1243.0,POINT PLEASANT BEACH,77700.0
1779.0,49913.0,1033.0,POINT REYES STATION,57105.0
1287.0,39441.0,622.0,POINT ROBERTS,39500.0
2062.0,24977.0,604.0,POINTBLANK,44595.0
259.0,23514.0,,POINTE A LA HACHE,84643.0
76.0,27587.0,,POINTE AUX PINS,38472.0
201.0,21880.0,313.0,POINTS,23750.0
2087.0,15931.0,508.0,POLACCA,29500.0
10431.0,26634.7,557.0,POLAND,59585.7
67.0,38939.0,,POLARIS,53750.0
82.0,65963.0,,POLEBRIDGE,41792.0
5511.0,21086.2,422.3,POLK,43655.5
17902.0,30646.5,717.0,POLK CITY,78928.0
6051.0,13785.0,463.0,POLKTON,40234.0
626.0,23339.0,99.0,POLLARD,42455.0
8421.0,18166.2,336.7,POLLOCK,33884.8
8902.0,27966.0,897.0,POLLOCK PINES,55526.0
2508.0,17708.0,399.0,POLLOCKSVILLE,31686.0
3401.0,21671.0,428.0,POLLOK,57143.0
5818.0,24011.5,453.5,POLO,50567.5
10082.0,22319.0,562.0,POLSON,34871.0
653.0,9894.0,,POLVADERA,31705.0
2237.0,23070.0,516.0,POMARIA,50190.0
967.0,18787.0,282.0,POMERENE,41094.0
10136.0,22342.0,387.0,POMEROY,37778.0
1312.0,42305.0,,POMFRET,89934.0
4436.0,39366.0,793.0,POMFRET CENTER,86250.0
173018.0,18868.4,847.0,POMONA,48306.0
2186.0,16196.0,548.0,POMONA PARK,27585.0
434564.0,29627.0,1134.3,POMPANO BEACH,57625.5
212.0,18137.0,,POMPEII,33100.0
30.0,,,POMPEY,
171.0,33337.0,,POMPEYS PILLAR,26731.0
11126.0,35734.0,1134.0,POMPTON LAKES,92033.0
10675.0,45600.0,2001.0,POMPTON PLAINS,84196.0
1716.0,19521.5,446.0,PONCA,43794.5
32123.0,25182.5,463.0,PONCA CITY,47480.0
145300.0,9577.4,281.6,PONCE,16382.8
4420.0,11039.0,505.0,PONCE DE LEON,27052.0
1052.0,20001.0,723.0,PONCHA SPRINGS,41154.0
26413.0,24740.0,630.0,PONCHATOULA,52638.0
1109.0,24398.0,397.0,POND CREEK,48355.0
260.0,30767.0,,POND EDDY,49886.0
237.0,14498.0,,POND GAP,63750.0
4831.0,26987.0,645.0,PONDER,76021.0
983.0,19070.0,603.0,PONDERAY,24583.0
585.0,19357.0,,PONDEROSA,52825.0
855.0,5973.0,139.0,PONEMAH,11947.0
825.0,22589.0,433.0,PONETO,45875.0
694.0,20189.0,135.0,PONSFORD,32014.0
4670.0,35401.0,1558.0,PONTE VEDRA,85354.0
29538.0,62837.0,1034.0,PONTE VEDRA BEACH,87878.0
75022.0,20956.8,559.0,PONTIAC,40566.2
20328.0,18576.0,405.0,PONTOTOC,41305.0
215.0,23681.0,,PONY,48875.0
89.0,,,POOL,
22431.0,28515.0,988.0,POOLER,64533.0
5888.0,45364.0,1415.0,POOLESVILLE,122663.0
1901.0,27322.0,702.0,POOLVILLE,54872.0
1696.0,19704.0,288.0,POPE,30523.0
293.0,25883.0,,POPE ARMY AIRFIELD,
800.0,27947.0,844.0,POPE VALLEY,56821.0
22.0,22055.0,,POPEJOY,76250.0
4936.0,19226.5,373.5,POPLAR,41115.0
34486.0,19810.0,418.0,POPLAR BLUFF,35678.0
528.0,19644.0,412.0,POPLAR BRANCH,31250.0
11919.0,20801.0,904.0,POPLAR GROVE,43197.5
13394.0,19700.0,449.0,POPLARVILLE,38561.0
12095.0,38373.0,1128.0,POQUOSON,81701.0
1833.0,8698.0,134.0,PORCUPINE,22400.0
42.0,15114.0,,PORT ALEXANDER,56250.0
3958.0,20636.0,437.0,PORT ALLEGANY,37684.0
14864.0,24600.0,643.0,PORT ALLEN,50000.0
138.0,21851.0,538.0,PORT ALSWORTH,56250.0
35918.0,25601.0,662.5,PORT ANGELES,45809.5
3717.0,33746.0,977.0,PORT ARANSAS,42500.0
54133.0,18153.0,473.0,PORT ARTHUR,30567.5
2327.0,24973.0,344.0,PORT AUSTIN,38705.0
4641.0,20149.0,327.0,PORT BARRE,42784.0
1349.0,31121.0,683.0,PORT BOLIVAR,79000.0
8584.0,29164.0,592.0,PORT BYRON,62567.0
2042.0,22358.0,528.0,PORT CARBON,41053.0
69841.0,25246.8,788.4,PORT CHARLOTTE,47442.2
38429.0,37421.0,1276.0,PORT CHESTER,66629.0
13927.0,24183.0,653.0,PORT CLINTON,48303.5
316.0,20919.0,,PORT CLYDE,50469.0
325.0,39505.0,798.0,PORT COSTA,86719.0
3915.0,24879.0,510.0,PORT CRANE,51976.0
7623.0,30569.0,665.0,PORT DEPOSIT,68125.0
1854.0,23234.0,517.0,PORT EDWARDS,48977.0
521.0,34998.0,661.0,PORT ELIZABETH,52950.0
2150.0,35161.0,763.0,PORT EWEN,59873.0
132.0,,,PORT GAMBLE,
5649.0,22384.0,331.0,PORT GIBSON,43460.0
3024.0,18351.0,612.0,PORT HADLOCK,30932.0
385.0,47075.0,,PORT HAYWOOD,65375.0
69.0,27970.0,575.0,PORT HEIDEN,54583.0
1410.0,21688.0,525.0,PORT HENRY,34492.0
1440.0,22710.0,447.0,PORT HOPE,38882.0
23874.0,23974.0,1350.0,PORT HUENEME,52814.0
0.0,,,PORT HUENEME CBC BASE,
40361.0,19083.0,550.0,PORT HURON,35337.0
11312.0,19665.0,515.0,PORT ISABEL,35523.0
9839.0,33607.0,972.5,PORT JEFFERSON,72080.0
25969.0,34380.0,1338.0,PORT JEFFERSON STATION,84733.0
14263.0,23896.0,798.0,PORT JERVIS,42797.0
384.0,28431.0,611.0,PORT KENT,50714.0
17238.0,22864.0,528.0,PORT LAVACA,46296.0
1879.0,16918.0,445.0,PORT LEYDEN,35577.0
238.0,25851.0,300.0,PORT LIONS,60833.0
4345.0,37495.0,788.0,PORT LUDLOW,63779.0
192.0,8124.0,,PORT MANSFIELD,9143.0
6735.0,37320.0,439.0,PORT MATILDA,84808.0
5631.0,36013.0,1463.0,PORT MONMOUTH,91298.0
2102.0,38761.0,884.0,PORT MURRAY,92802.0
12931.0,29391.0,733.0,PORT NECHES,61363.0
2713.0,22107.0,1037.0,PORT NORRIS,48503.0
1244.0,23780.0,,PORT O CONNOR,52188.0
67136.0,29749.0,865.7,PORT ORANGE,49171.7
61302.0,28827.5,960.0,PORT ORCHARD,64562.0
2618.0,20292.0,479.0,PORT ORFORD,29103.0
141.0,34440.0,,PORT PENN,41786.0
3469.0,28148.0,1075.0,PORT READING,70909.0
5524.0,33234.3,1044.7,PORT REPUBLIC,72297.0
43069.0,18266.0,698.0,PORT RICHEY,31704.0
6771.0,26037.8,532.0,PORT ROYAL,41263.0
7404.0,23790.0,666.0,PORT SAINT JOE,41521.0
184485.0,24900.2,993.7,PORT SAINT LUCIE,51013.8
1175.0,25798.0,469.0,PORT SANILAC,44438.0
2415.0,16833.0,,PORT SULPHUR,40194.0
2477.0,48230.0,,PORT TOBACCO,130857.0
14588.0,28857.0,766.0,PORT TOWNSEND,43235.0
2543.0,17141.0,519.0,PORT TREVORTON,44806.0
45309.0,36604.7,920.7,PORT WASHINGTON,70915.0
331.0,14695.0,443.0,PORT WILLIAM,42750.0
426.0,26390.0,425.0,PORT WING,37500.0
110375.0,25103.4,571.9,PORTAGE,50481.4
577.0,26313.0,425.0,PORTAGE DES SIOUX,55833.0
5419.0,23267.5,268.5,PORTAGEVILLE,42938.0
2380.0,20236.5,517.5,PORTAL,36803.0
18901.0,17188.0,503.0,PORTALES,38668.0
31975.0,22728.5,517.8,PORTER,50221.8
2339.0,28618.0,1060.0,PORTER CORNERS,59886.0
35900.0,42685.0,1585.0,PORTER RANCH,99230.0
253.0,14728.0,474.0,PORTERDALE,32083.0
1542.0,23129.0,510.0,PORTERFIELD,50441.0
3242.0,24249.0,512.0,PORTERSVILLE,50265.0
78968.0,14282.7,587.0,PORTERVILLE,26960.0
135.0,18859.0,205.0,PORTIA,26071.0
221.0,22138.0,515.0,PORTIS,38083.0
999606.0,31394.9,773.0,PORTLAND,54586.0
57.0,9535.0,,PORTLANDVILLE,2499.0
4697.0,23560.0,582.0,PORTOLA,40313.0
6788.0,123145.0,2000.0,PORTOLA VALLEY,161205.0
165111.0,26156.6,766.8,PORTSMOUTH,49937.6
2896.0,25116.0,512.0,PORTVILLE,50816.0
2477.0,17748.0,253.0,PORUM,24119.0
7856.0,18241.5,568.0,POSEN,44179.0
162.0,24664.0,,POSEY,25089.0
2671.0,25440.0,490.0,POSEYVILLE,48150.0
6200.0,20387.5,405.0,POST,47627.0
38032.0,23920.0,721.0,POST FALLS,50283.0
289.0,18693.0,,POST MILLS,55417.0
533.0,22913.0,247.0,POSTON,23317.0
3378.0,23291.0,463.0,POSTVILLE,44056.0
11747.0,21611.0,396.0,POTEAU,43526.0
11764.0,17133.0,425.0,POTEET,43750.0
1855.0,23680.0,540.0,POTH,57931.0
2223.0,21644.0,441.0,POTLATCH,52529.0
51200.0,55452.5,1228.5,POTOMAC,122532.5
10932.0,21415.0,410.0,POTOSI,44565.0
1091.0,14029.0,517.0,POTRERO,38563.0
16720.0,18448.5,563.5,POTSDAM,38652.0
853.0,23737.0,502.5,POTTER,52708.0
1906.0,24780.0,915.0,POTTER VALLEY,52902.0
29.0,15707.0,,POTTERSDALE,25000.0
2352.0,31323.3,,POTTERSVILLE,82702.3
3956.0,25376.0,536.0,POTTERVILLE,56332.0
2511.0,15872.0,432.0,POTTS CAMP,33726.0
143.0,17618.0,508.0,POTTS GROVE,54583.0
7541.0,27862.0,675.0,POTTSBORO,52543.0
62646.0,33026.5,786.0,POTTSTOWN,68949.0
27333.0,21410.0,469.0,POTTSVILLE,40595.7
790.0,32197.0,504.0,POTWIN,51477.0
87563.0,19747.0,963.0,POUGHKEEPSIE,49831.3
7693.0,39723.0,854.0,POUGHQUAG,93875.0
1921.0,18281.0,500.0,POULAN,37981.0
28900.0,33740.0,929.0,POULSBO,71410.0
3442.0,21741.0,696.0,POULTNEY,42285.0
8553.0,20231.5,348.5,POUND,39709.0
4948.0,88349.0,1707.0,POUND RIDGE,154643.0
4070.0,23270.0,440.0,POUNDING MILL,53320.0
48622.0,40363.0,1401.0,POWAY,93750.0
19.0,,,POWDER RIVER,
60275.0,24196.0,893.0,POWDER SPRINGS,50790.5
91.0,16069.0,,POWDERHORN,27679.0
4932.0,20797.5,518.0,POWDERLY,43263.0
78490.0,35931.2,605.7,POWELL,65021.5
1969.0,35535.0,1117.0,POWELL BUTTE,71630.0
1105.0,23776.0,733.0,POWELLS POINT,54865.0
219.0,14602.0,415.0,POWELLSVILLE,47656.0
303.0,13736.0,,POWELLTON,27885.0
756.0,22369.0,519.0,POWER,57875.0
2350.0,17542.5,396.0,POWERS,34048.5
837.0,32371.0,438.0,POWERS LAKE,52206.0
137.0,28418.0,,POWERSITE,97813.0
91.0,34638.0,,POWERSVILLE,57969.0
24560.0,28052.0,796.0,POWHATAN,59668.5
2486.0,24053.0,323.0,POWHATAN POINT,46504.0
272.0,22021.0,358.0,POWHATTAN,42083.0
4306.0,26178.0,802.0,POWNAL,59333.5
492.0,17830.0,465.0,POY SIPPI,34948.0
802.0,19234.0,345.0,POYEN,36667.0
5324.0,30474.0,626.0,POYNETTE,61327.0
28.0,37282.0,,POYNTELLE,42750.0
6113.0,25673.0,332.0,PRAGUE,54290.0
2361.0,15934.0,415.0,PRAIRIE,43424.0
4412.0,22866.0,522.0,PRAIRIE CITY,45323.5
136.0,14298.0,,PRAIRIE CREEK,
8360.0,23124.0,436.0,PRAIRIE DU CHIEN,41307.0
1183.0,19629.0,456.0,PRAIRIE DU ROCHER,41023.0
6225.0,30542.0,744.0,PRAIRIE DU SAC,67981.0
1165.0,26720.0,400.0,PRAIRIE FARM,48229.0
7924.0,24781.0,518.0,PRAIRIE GROVE,55698.0
218.0,19471.0,,PRAIRIE HILL,19286.0
888.0,18886.0,398.0,PRAIRIE HOME,46607.0
312.0,14729.0,513.0,PRAIRIE LEA,39821.0
5750.0,19035.5,471.5,PRAIRIE VIEW,44761.0
21405.0,52770.0,969.0,PRAIRIE VILLAGE,83860.0
180.0,23908.0,,PRAIRIEBURG,53750.0
37603.0,32972.0,690.0,PRAIRIEVILLE,88494.0
1830.0,31445.0,695.0,PRATHER,88080.0
9006.0,24996.0,425.5,PRATT,49727.5
78.0,19290.0,,PRATTS,
2652.0,23000.0,384.0,PRATTSBURGH,48897.0
2338.0,21208.5,482.5,PRATTSVILLE,37075.0
45915.0,25885.5,634.5,PRATTVILLE,57516.0
48.0,22285.0,,PRAY,49063.0
541.0,19703.0,475.0,PREBLE,42917.0
84.0,33602.0,,PREEMPTION,33229.0
500.0,12090.0,,PREMIER,16429.0
83.0,8424.0,,PREMIUM,14183.0
3163.0,15539.0,381.0,PREMONT,31864.0
1225.0,20594.0,410.0,PRENTICE,33295.0
5801.0,14963.0,377.0,PRENTISS,25592.0
77173.0,26471.9,519.3,PRESCOTT,45418.3
42220.0,22262.0,807.0,PRESCOTT VALLEY,48002.5
647.0,28055.0,388.0,PRESHO,51700.0
5017.0,12298.0,273.0,PRESIDIO,21512.0
12248.0,26926.7,513.0,PRESQUE ISLE,46250.3
1358.0,85017.0,1060.0,PRESTO,124867.0
26345.0,27643.5,495.9,PRESTON,65030.3
660.0,30950.0,,PRESTON HOLLOW,51324.0
102.0,35196.0,,PRESTON PARK,73276.0
12465.0,17912.0,425.0,PRESTONSBURG,28458.0
1647.0,23437.0,428.0,PRETTY PRAIRIE,53125.0
1376.0,10528.0,,PREWITT,17188.0
13456.0,19877.0,514.0,PRICE,47965.0
119.0,14864.0,,PRICEDALE,16786.0
2007.0,21416.0,398.0,PRICHARD,45882.0
222.0,15491.0,,PRIDDY,31979.0
3543.0,34196.0,,PRIDE,86958.0
5846.0,20476.0,559.0,PRIEST RIVER,39863.0
388.0,24970.0,,PRIM,46211.0
1517.0,23143.0,402.0,PRIMGHAR,44844.0
945.0,29112.0,,PRIMM SPRINGS,61429.0
107.0,32049.0,,PRIMROSE,47083.0
162.0,15772.0,,PRINCE,28462.0
11877.0,33081.0,1024.0,PRINCE FREDERICK,80087.0
10714.0,27479.0,918.0,PRINCE GEORGE,62416.0
11106.0,16810.0,539.0,PRINCESS ANNE,37758.0
174105.0,26673.9,596.0,PRINCETON,54295.6
19357.0,70463.0,1352.0,PRINCETON JUNCTION,169661.0
5941.0,27961.5,1033.5,PRINCEVILLE,53772.5
98.0,,,PRINCEWICK,
18512.0,19298.0,572.0,PRINEVILLE,35764.0
377.0,32716.0,522.0,PRINGLE,62292.0
602.0,30834.0,475.0,PRINSBURG,59375.0
702.0,25869.0,,PRINTER,40759.0
30650.0,41562.0,1061.0,PRIOR LAKE,98799.0
280.0,22352.0,328.0,PRITCHETT,46250.0
1183.0,14454.0,371.0,PROCIOUS,19893.0
5786.0,25957.2,454.3,PROCTOR,46707.0
803.0,23553.0,538.0,PROCTORSVILLE,49167.0
10305.0,24873.5,544.0,PROCTORVILLE,53759.0
3933.0,8967.0,330.0,PROGRESO,31099.0
713.0,39460.0,,PROLE,93375.0
371.0,21899.0,,PROMISE CITY,26908.0
456.0,28567.0,575.0,PROMPTON,60368.0
3141.0,25442.0,458.0,PROPHETSTOWN,49427.0
38517.0,30392.6,637.1,PROSPECT,64218.8
130.0,50697.0,,PROSPECT HARBOR,61250.0
15937.0,31099.0,873.0,PROSPECT HEIGHTS,61188.0
1495.0,25061.0,605.0,PROSPECT HILL,57736.0
6606.0,26908.0,771.0,PROSPECT PARK,67727.0
11683.0,41067.0,1078.0,PROSPER,119529.0
9274.0,24940.5,438.0,PROSPERITY,51455.0
13636.0,20876.0,605.0,PROSSER,55508.0
914.0,18699.0,270.0,PROTECTION,37500.0
653.0,16655.0,650.0,PROTEM,33618.0
264.0,21156.0,285.0,PROTIVIN,34044.0
886.0,17091.0,375.0,PROVENCAL,37500.0
216846.0,21499.8,699.0,PROVIDENCE,41374.3
5694.0,32257.0,642.0,PROVIDENCE FORGE,66463.0
2964.0,45204.0,859.0,PROVINCETOWN,41140.0
114657.0,16638.0,665.0,PROVO,40295.7
6.0,,,PRUDEN,
184.0,35756.0,,PRUDENCE ISLAND,
4789.0,22601.0,439.0,PRUDENVILLE,35065.0
1250.0,82411.0,,PRUDHOE BAY,
709.0,23550.0,406.0,PRUE,45682.0
17424.0,18232.0,344.5,PRYOR,40370.5
153804.0,21853.9,644.7,PUEBLO,43726.6
2374.0,11888.0,396.0,PUEBLO OF ACOMA,34674.0
1760.0,6968.0,101.0,PUERTO REAL,11026.0
859.0,20329.0,228.0,PUKWANA,44583.0
51988.0,21490.8,453.0,PULASKI,42345.2
35343.0,16307.0,531.0,PULLMAN,27894.3
265.0,21254.0,575.0,PULTENEY,43250.0
206.0,43181.0,,PUNGOTEAGUE,42832.0
64968.0,28395.6,743.6,PUNTA GORDA,47363.0
5025.0,8944.0,444.0,PUNTA SANTIAGO,18397.0
14536.0,21140.0,434.0,PUNXSUTAWNEY,39740.0
724.0,21535.0,613.0,PUPOSKY,49808.0
10151.0,20274.5,515.5,PURCELL,48732.0
17262.0,44582.0,1120.0,PURCELLVILLE,129180.0
5823.0,60184.0,2001.0,PURCHASE,228487.0
445.0,16950.0,243.0,PURDIN,32188.0
1356.0,21388.0,332.0,PURDON,35694.0
21.0,12786.0,,PURDUM,53000.0
3664.0,18429.0,351.0,PURDY,40711.0
534.0,46810.0,,PURDYS,130260.0
817.0,19872.0,335.0,PURGITSVILLE,32316.0
2462.0,23422.0,440.0,PURLEAR,42661.0
743.0,17575.0,608.0,PURLING,24722.0
212.0,19445.0,314.0,PURMELA,50962.0
12295.0,21681.0,536.0,PURVIS,51124.0
2791.0,29695.0,411.0,PURYEAR,43636.0
536.0,38389.0,522.0,PUT IN BAY,47344.0
10254.0,24293.8,695.0,PUTNAM,50324.0
658.0,33550.0,520.0,PUTNAM STATION,55288.0
8969.0,43600.0,1187.0,PUTNAM VALLEY,102188.0
5354.0,27720.0,715.0,PUTNEY,45790.0
3142.0,20208.0,304.0,PUXICO,37756.0
131214.0,29393.4,1028.6,PUYALLUP,66082.2
247.0,14711.0,369.0,PYATT,22134.0
2040.0,40628.0,1031.0,PYLESVILLE,106875.0
321.0,16270.0,186.0,PYOTE,63958.0
153.0,,,PYRITES,
73.0,21327.0,,QUAIL,50625.0
546.0,24269.0,,QUAKAKE,58095.0
3155.0,18422.0,397.0,QUAKER CITY,41236.0
4119.0,34716.0,1029.0,QUAKER HILL,78650.0
34354.0,31745.0,814.0,QUAKERTOWN,66162.0
3213.0,18803.0,249.0,QUANAH,35373.0
9942.0,21245.0,1204.5,QUANTICO,54387.0
2971.0,17967.0,437.0,QUAPAW,40370.0
11974.0,23316.0,643.0,QUARRYVILLE,54813.0
4353.0,25139.0,,QUARTZSITE,39364.0
461.0,22388.0,386.0,QUASQUETON,38958.0
941.0,12351.0,382.0,QUEBECK,28000.0
27229.0,7274.0,271.0,QUEBRADILLAS,14877.0
609.0,31828.0,1088.0,QUECHEE,49740.0
64.0,16753.0,325.0,QUECREEK,32500.0
28.0,37150.0,,QUEEN,32917.0
982.0,24116.0,639.0,QUEEN ANNE,82593.0
5442.0,18163.0,353.0,QUEEN CITY,36763.0
51190.0,26686.0,988.0,QUEEN CREEK,73367.0
73495.0,25610.3,1159.0,QUEENS VILLAGE,69442.7
26308.0,32970.0,784.0,QUEENSBURY,60152.0
3863.0,49509.0,1280.0,QUEENSTOWN,85909.0
1676.0,22224.0,,QUEMADO,42816.0
1226.0,15152.0,355.0,QUENEMO,40924.0
66.0,23189.0,,QUENTIN,40208.0
2273.0,20508.0,505.0,QUESTA,28795.0
978.0,22996.0,665.0,QUICKSBURG,63438.0
2011.0,30054.0,694.0,QUILCENE,47981.0
476.0,22334.0,175.0,QUIMBY,47847.0
198.0,29783.0,,QUINAULT,63750.0
285.0,28242.0,,QUINBY,24167.0
199340.0,23550.7,667.8,QUINCY,46932.0
513.0,28780.0,724.0,QUINEBAUG,45125.0
596.0,11152.0,183.0,QUINHAGAK,34688.0
14631.0,22978.0,466.0,QUINLAN,44976.0
352.0,21024.0,284.0,QUINN,46413.0
985.0,22705.0,,QUINNESEC,54085.0
1446.0,25417.0,343.0,QUINTER,44688.0
11096.0,25041.0,554.3,QUINTON,50838.5
1106.0,22416.0,282.0,QUINWOOD,36957.0
622.0,18716.0,358.0,QUITAQUE,29559.0
30257.0,21531.4,383.4,QUITMAN,37129.8
2086.0,14531.0,333.0,QULIN,26822.0
766.0,61205.0,2001.0,QUOGUE,96667.0
2300.0,22766.0,517.0,RABUN GAP,52778.0
2003.0,19307.0,419.0,RACCOON,45234.0
14606.0,24991.0,538.0,RACELAND,48196.0
447.0,22260.0,,RACHEL,65556.0
131463.0,22011.2,582.7,RACINE,48227.4
23361.0,22632.0,527.0,RADCLIFF,45476.0
1314.0,26035.0,465.0,RADCLIFFE,68015.0
24457.0,12492.5,576.0,RADFORD,39808.0
348.0,21909.0,,RADIANT,71429.0
