Population,Median Household Income,Per Capita Income,Average Rent,Zipcode,City,State
706.0,52969.0,26608.0,566.0,97489,WALTERVILLE,OR
464.0,40795.0,14806.0,648.0,97490,WALTON,OR
642.0,42321.0,20230.0,285.0,97492,WESTFIR,OR
258.0,26875.0,21881.0,440.0,97493,WESTLAKE,OR
0.0,,,,97494,WILBUR,OR
1157.0,35037.0,25236.0,574.0,97495,WINCHESTER,OR
7353.0,34858.0,17298.0,603.0,97496,WINSTON,OR
1952.0,46098.0,17822.0,537.0,97497,WOLF CREEK,OR
2007.0,40231.0,23928.0,658.0,97498,YACHATS,OR
1922.0,35431.0,20890.0,435.0,97499,YONCALLA,OR
43209.0,36051.0,19023.0,670.0,97501,MEDFORD,OR
27993.0,49378.0,24282.0,760.0,97502,CENTRAL POINT,OR
10890.0,48313.0,17855.0,873.0,97503,WHITE CITY,OR
45144.0,49026.0,28015.0,795.0,97504,MEDFORD,OR
24689.0,46398.0,31529.0,809.0,97520,ASHLAND,OR
590.0,38456.0,16835.0,760.0,97522,BUTTE FALLS,OR
6323.0,25663.0,15370.0,533.0,97523,CAVE JUNCTION,OR
13231.0,54354.0,24313.0,833.0,97524,EAGLE POINT,OR
4419.0,43265.0,22698.0,671.0,97525,GOLD HILL,OR
35208.0,36465.0,22373.0,644.0,97526,GRANTS PASS,OR
33322.0,40129.0,22730.0,734.0,97527,GRANTS PASS,OR
7283.0,45828.0,29959.0,795.0,97530,JACKSONVILLE,OR
212.0,32596.0,19404.0,,97531,KERBY,OR
2343.0,42313.0,21507.0,601.0,97532,MERLIN,OR
339.0,26538.0,15925.0,,97534,O BRIEN,OR
5382.0,38953.0,21554.0,664.0,97535,PHOENIX,OR
1028.0,41607.0,21045.0,584.0,97536,PROSPECT,OR
7012.0,38407.0,22003.0,662.0,97537,ROGUE RIVER,OR
1671.0,35962.0,19983.0,479.0,97538,SELMA,OR
3490.0,36607.0,22397.0,605.0,97539,SHADY COVE,OR
8168.0,38557.0,23134.0,803.0,97540,TALENT,OR
897.0,26964.0,21229.0,508.0,97541,TRAIL,OR
734.0,44375.0,21621.0,414.0,97543,WILDERVILLE,OR
2371.0,39242.0,21307.0,663.0,97544,WILLIAMS,OR
22540.0,33902.0,21028.0,587.0,97601,KLAMATH FALLS,OR
29450.0,45456.0,22745.0,586.0,97603,KLAMATH FALLS,OR
90.0,,23771.0,,97604,CRATER LAKE,OR
84.0,47083.0,23689.0,608.0,97620,ADEL,OR
203.0,34315.0,17677.0,,97621,BEATTY,OR
407.0,15972.0,24942.0,,97622,BLY,OR
2446.0,38472.0,17702.0,512.0,97623,BONANZA,OR
2998.0,34750.0,18951.0,563.0,97624,CHILOQUIN,OR
224.0,27188.0,17241.0,,97625,DAIRY,OR
203.0,66378.0,34703.0,,97626,FORT KLAMATH,OR
827.0,43750.0,24455.0,,97627,KENO,OR
5142.0,39831.0,22837.0,437.0,97630,LAKEVIEW,OR
1363.0,45750.0,16627.0,454.0,97632,MALIN,OR
1416.0,40742.0,18448.0,493.0,97633,MERRILL,OR
330.0,67344.0,18033.0,,97634,MIDLAND,OR
464.0,49313.0,17061.0,494.0,97635,NEW PINE CREEK,OR
497.0,36000.0,34214.0,375.0,97636,PAISLEY,OR
87.0,32500.0,28223.0,,97637,PLUSH,OR
470.0,24938.0,19969.0,434.0,97638,SILVER LAKE,OR
497.0,23375.0,18992.0,,97639,SPRAGUE RIVER,OR
72.0,18750.0,30133.0,215.0,97640,SUMMER LAKE,OR
1045.0,24244.0,16246.0,257.0,97641,CHRISTMAS VALLEY,OR
58602.0,53444.0,31259.0,779.0,97701,BEND,OR
42272.0,58157.0,28297.0,844.0,97702,BEND,OR
5971.0,47585.0,33351.0,716.0,97707,BEND,OR
180.0,33125.0,22367.0,292.0,97710,FIELDS,OR
123.0,27188.0,12480.0,497.0,97711,ASHWOOD,OR
65.0,,16197.0,,97712,BROTHERS,OR
4106.0,38770.0,22251.0,411.0,97720,BURNS,OR
610.0,27321.0,11412.0,,97721,PRINCETON,OR
88.0,49063.0,31005.0,,97722,DIAMOND,OR
363.0,53393.0,30109.0,473.0,97730,CAMP SHERMAN,OR
506.0,38800.0,17856.0,411.0,97731,CHEMULT,OR
188.0,29583.0,11073.0,358.0,97732,CRANE,OR
678.0,57188.0,22751.0,,97733,CRESCENT,OR
3091.0,42469.0,17819.0,701.0,97734,CULVER,OR
136.0,11484.0,19352.0,337.0,97735,FORT ROCK,OR
175.0,63750.0,24383.0,,97736,FRENCHGLEN,OR
356.0,29803.0,32743.0,576.0,97737,GILCHRIST,OR
1644.0,35846.0,20760.0,344.0,97738,HINES,OR
11142.0,33927.0,19173.0,689.0,97739,LA PINE,OR
11616.0,42222.0,22301.0,536.0,97741,MADRAS,OR
366.0,37250.0,22929.0,356.0,97750,MITCHELL,OR
136.0,52222.0,22798.0,,97751,PAULINA,OR
43.0,,26426.0,,97752,POST,OR
1969.0,71630.0,35535.0,1117.0,97753,POWELL BUTTE,OR
18512.0,35764.0,19298.0,572.0,97754,PRINEVILLE,OR
34639.0,42876.0,20780.0,713.0,97756,REDMOND,OR
117.0,17222.0,14652.0,655.0,97758,RILEY,OR
6675.0,54913.0,28593.0,818.0,97759,SISTERS,OR
6082.0,52877.0,32419.0,747.0,97760,TERREBONNE,OR
4116.0,44157.0,12326.0,347.0,97761,WARM SPRINGS,OR
21829.0,49576.0,22808.0,498.0,97801,PENDLETON,OR
794.0,67708.0,29673.0,536.0,97810,ADAMS,OR
968.0,55076.0,27038.0,531.0,97812,ARLINGTON,OR
1120.0,53250.0,23718.0,630.0,97813,ATHENA,OR
12215.0,42854.0,24189.0,503.0,97814,BAKER CITY,OR
39.0,11071.0,16305.0,,97817,BATES,OR
4010.0,50239.0,16984.0,560.0,97818,BOARDMAN,OR
26.0,76250.0,36900.0,,97819,BRIDGEPORT,OR
789.0,39219.0,34411.0,426.0,97820,CANYON CITY,OR
844.0,32375.0,24102.0,516.0,97823,CONDON,OR
1891.0,51628.0,28180.0,639.0,97824,COVE,OR
269.0,35000.0,22971.0,421.0,97825,DAYVILLE,OR
1016.0,52917.0,25532.0,508.0,97826,ECHO,OR
2380.0,45217.0,19382.0,499.0,97827,ELGIN,OR
2978.0,43972.0,23536.0,527.0,97828,ENTERPRISE,OR
686.0,39196.0,25192.0,433.0,97830,FOSSIL,OR
950.0,44293.0,18526.0,540.0,97833,HAINES,OR
942.0,37143.0,21996.0,495.0,97834,HALFWAY,OR
444.0,51250.0,20828.0,590.0,97835,HELIX,OR
2030.0,38107.0,22437.0,514.0,97836,HEPPNER,OR
94.0,50625.0,24294.0,,97837,HEREFORD,OR
25598.0,51588.0,21897.0,578.0,97838,HERMISTON,OR
484.0,54375.0,27476.0,428.0,97839,LEXINGTON,OR
173.0,97656.0,30589.0,172.0,97840,OXBOW,OR
402.0,40804.0,21263.0,914.0,97841,IMBLER,OR
176.0,26000.0,15676.0,,97842,IMNAHA,OR
675.0,64375.0,29494.0,644.0,97843,IONE,OR
3860.0,52210.0,22221.0,476.0,97844,IRRIGON,OR
2606.0,40071.0,24790.0,448.0,97845,JOHN DAY,OR
1866.0,38628.0,24718.0,495.0,97846,JOSEPH,OR
233.0,39688.0,18173.0,413.0,97848,KIMBERLY,OR
17095.0,40951.0,23033.0,530.0,97850,LA GRANDE,OR
406.0,28125.0,23188.0,348.0,97856,LONG CREEK,OR
576.0,53750.0,24014.0,608.0,97857,LOSTINE,OR
74.0,31181.0,17277.0,,97859,MEACHAM,OR
12033.0,37625.0,17913.0,511.0,97862,MILTON FREEWATER,OR
253.0,26000.0,19014.0,319.0,97864,MONUMENT,OR
1224.0,36620.0,21897.0,472.0,97865,MOUNT VERNON,OR
887.0,44464.0,16739.0,531.0,97867,NORTH POWDER,OR
1998.0,42891.0,20006.0,446.0,97868,PILOT ROCK,OR
1331.0,32061.0,19854.0,521.0,97869,PRAIRIE CITY,OR
419.0,27228.0,20870.0,388.0,97870,RICHLAND,OR
131.0,26563.0,21537.0,,97873,SENECA,OR
302.0,33958.0,22305.0,343.0,97874,SPRAY,OR
2707.0,55478.0,22277.0,539.0,97875,STANFIELD,OR
914.0,52880.0,24943.0,493.0,97876,SUMMERVILLE,OR
192.0,25000.0,20111.0,,97877,SUMPTER,OR
201.0,25000.0,26143.0,538.0,97880,UKIAH,OR
7404.0,46667.0,12722.0,518.0,97882,UMATILLA,OR
2380.0,40855.0,20275.0,550.0,97883,UNION,OR
117.0,42250.0,20993.0,,97884,UNITY,OR
1328.0,37600.0,20598.0,447.0,97885,WALLOWA,OR
1262.0,44079.0,24526.0,629.0,97886,WESTON,OR
610.0,50446.0,31659.0,490.0,97901,ADRIAN,OR
173.0,56000.0,20113.0,,97903,BROGAN,OR
196.0,36429.0,26629.0,383.0,97904,DREWSEY,OR
208.0,45491.0,23746.0,,97905,DURKEE,OR
253.0,44250.0,21830.0,588.0,97906,HARPER,OR
542.0,25893.0,14306.0,385.0,97907,HUNTINGTON,OR
70.0,26667.0,43136.0,,97908,IRONSIDE,OR
8.0,,,,97909,JAMIESON,OR
617.0,38438.0,20372.0,413.0,97910,JORDAN VALLEY,OR
60.0,30250.0,20988.0,450.0,97911,JUNTURA,OR
5678.0,44172.0,17699.0,394.0,97913,NYSSA,OR
18726.0,31478.0,15086.0,474.0,97914,ONTARIO,OR
4569.0,36728.0,16799.0,486.0,97918,VALE,OR
95.0,11410.0,5774.0,,97920,WESTFALL,OR
33655.0,71746.0,28419.0,1098.0,98001,AUBURN,WA
33281.0,43568.0,21418.0,817.0,98002,AUBURN,WA
45131.0,45894.0,23884.0,850.0,98003,FEDERAL WAY,WA
30072.0,93521.0,66689.0,1429.0,98004,BELLEVUE,WA
17346.0,84774.0,47264.0,1160.0,98005,BELLEVUE,WA
36327.0,110290.0,50715.0,1410.0,98006,BELLEVUE,WA
24926.0,73162.0,38335.0,1154.0,98007,BELLEVUE,WA
24408.0,92986.0,44215.0,1203.0,98008,BELLEVUE,WA
4825.0,85398.0,37011.0,904.0,98010,BLACK DIAMOND,WA
30069.0,71720.0,37695.0,1092.0,98011,BOTHELL,WA
52351.0,88283.0,39165.0,1218.0,98012,BOTHELL,WA
7211.0,95394.0,46064.0,992.0,98014,CARNATION,WA
10964.0,95025.0,39858.0,1311.0,98019,DUVALL,WA
18561.0,78083.0,48284.0,1060.0,98020,EDMONDS,WA
27547.0,92138.0,40038.0,1269.0,98021,BOTHELL,WA
21670.0,66295.0,33171.0,781.0,98022,ENUMCLAW,WA
48964.0,67906.0,29629.0,946.0,98023,FEDERAL WAY,WA
5921.0,93777.0,43186.0,914.0,98024,FALL CITY,WA
36370.0,73220.0,36435.0,883.0,98026,EDMONDS,WA
27909.0,100644.0,49332.0,1152.0,98027,ISSAQUAH,WA
20896.0,82448.0,39388.0,1034.0,98028,KENMORE,WA
26054.0,99974.0,45607.0,1458.0,98029,ISSAQUAH,WA
33074.0,51446.0,22210.0,864.0,98030,KENT,WA
35936.0,63709.0,25080.0,898.0,98031,KENT,WA
33791.0,48853.0,24576.0,837.0,98032,KENT,WA
32502.0,103250.0,58696.0,1379.0,98033,KIRKLAND,WA
38234.0,77688.0,40753.0,1154.0,98034,KIRKLAND,WA
36597.0,64738.0,30338.0,901.0,98036,LYNNWOOD,WA
27546.0,59798.0,28077.0,964.0,98037,LYNNWOOD,WA
33468.0,95043.0,37072.0,1183.0,98038,MAPLE VALLEY,WA
3024.0,183833.0,99911.0,2001.0,98039,MEDINA,WA
23301.0,126359.0,72605.0,1493.0,98040,MERCER ISLAND,WA
43666.0,87342.0,35067.0,1185.0,98042,KENT,WA
20195.0,58865.0,28475.0,957.0,98043,MOUNTLAKE TERRACE,WA
13898.0,88906.0,43584.0,945.0,98045,NORTH BEND,WA
6495.0,52482.0,20387.0,854.0,98047,PACIFIC,WA
176.0,250001.0,71378.0,,98050,PRESTON,WA
3852.0,77623.0,32555.0,1056.0,98051,RAVENSDALE,WA
59822.0,99192.0,51582.0,1301.0,98052,REDMOND,WA
21816.0,116518.0,55246.0,1380.0,98053,REDMOND,WA
21660.0,66461.0,31502.0,1023.0,98055,RENTON,WA
33492.0,70683.0,35346.0,972.0,98056,RENTON,WA
10875.0,43339.0,30172.0,919.0,98057,RENTON,WA
43971.0,77780.0,33763.0,1078.0,98058,RENTON,WA
37181.0,91465.0,39209.0,1038.0,98059,RENTON,WA
12690.0,121415.0,49014.0,1559.0,98065,SNOQUALMIE,WA
366.0,65625.0,35550.0,1123.0,98068,SNOQUALMIE PASS,WA
11122.0,72774.0,43727.0,735.0,98070,VASHON,WA
22370.0,107654.0,54281.0,1101.0,98072,WOODINVILLE,WA
26158.0,143686.0,56118.0,1612.0,98074,SAMMAMISH,WA
21408.0,142926.0,56074.0,1427.0,98075,SAMMAMISH,WA
14885.0,137125.0,62715.0,1479.0,98077,WOODINVILLE,WA
31120.0,63639.0,27672.0,997.0,98087,LYNNWOOD,WA
39964.0,70877.0,31881.0,950.0,98092,AUBURN,WA
10643.0,42938.0,61716.0,1025.0,98101,SEATTLE,WA
22493.0,65054.0,55079.0,1049.0,98102,SEATTLE,WA
47019.0,75763.0,47853.0,1081.0,98103,SEATTLE,WA
12871.0,26637.0,29533.0,760.0,98104,SEATTLE,WA
45332.0,45560.0,31239.0,1009.0,98105,SEATTLE,WA
23855.0,57875.0,27922.0,892.0,98106,SEATTLE,WA
21996.0,67566.0,44232.0,1101.0,98107,SEATTLE,WA
24026.0,52232.0,24049.0,813.0,98108,SEATTLE,WA
22030.0,77034.0,57253.0,1177.0,98109,SEATTLE,WA
23084.0,95481.0,54897.0,957.0,98110,BAINBRIDGE ISLAND,WA
21622.0,96054.0,71159.0,1165.0,98112,SEATTLE,WA
47611.0,84159.0,49162.0,1137.0,98115,SEATTLE,WA
23671.0,74274.0,50532.0,1055.0,98116,SEATTLE,WA
30719.0,86986.0,44466.0,1036.0,98117,SEATTLE,WA
43618.0,52276.0,27140.0,806.0,98118,SEATTLE,WA
22360.0,68383.0,54053.0,1041.0,98119,SEATTLE,WA
12183.0,59355.0,61431.0,1129.0,98121,SEATTLE,WA
32722.0,53570.0,43230.0,987.0,98122,SEATTLE,WA
36644.0,53044.0,35772.0,885.0,98125,SEATTLE,WA
20631.0,66408.0,40087.0,949.0,98126,SEATTLE,WA
46405.0,51499.0,29390.0,913.0,98133,SEATTLE,WA
856.0,43151.0,15981.0,908.0,98134,SEATTLE,WA
14899.0,84344.0,49994.0,1045.0,98136,SEATTLE,WA
26429.0,55950.0,37648.0,813.0,98144,SEATTLE,WA
25281.0,56809.0,28416.0,859.0,98146,SEATTLE,WA
10521.0,45424.0,23335.0,845.0,98148,SEATTLE,WA
0.0,,,,98154,SEATTLE,WA
32942.0,72281.0,36757.0,1026.0,98155,SEATTLE,WA
0.0,,,,98158,SEATTLE,WA
57.0,73833.0,41560.0,,98164,SEATTLE,WA
20154.0,63320.0,38241.0,804.0,98166,SEATTLE,WA
33585.0,49233.0,21286.0,854.0,98168,SEATTLE,WA
63.0,,3943.0,,98174,SEATTLE,WA
18642.0,95648.0,53835.0,1132.0,98177,SEATTLE,WA
24844.0,58707.0,27481.0,896.0,98178,SEATTLE,WA
23478.0,40815.0,22554.0,821.0,98188,SEATTLE,WA
29.0,,9245.0,,98195,SEATTLE,WA
35197.0,56364.0,25702.0,901.0,98198,SEATTLE,WA
20623.0,82882.0,58018.0,1117.0,98199,SEATTLE,WA
28423.0,43229.0,25123.0,749.0,98201,EVERETT,WA
35378.0,57119.0,28428.0,898.0,98203,EVERETT,WA
40843.0,41517.0,21316.0,855.0,98204,EVERETT,WA
11845.0,72463.0,29637.0,1085.0,98205,EVERETT,WA
1346.0,,24435.0,,98207,EVERETT,WA
52683.0,71698.0,29918.0,969.0,98208,EVERETT,WA
667.0,43792.0,20736.0,,98220,ACME,WA
20305.0,60369.0,33694.0,863.0,98221,ANACORTES,WA
44.0,56250.0,50405.0,,98222,BLAKELY ISLAND,WA
40833.0,65863.0,28610.0,939.0,98223,ARLINGTON,WA
315.0,27143.0,19394.0,485.0,98224,BARING,WA
46251.0,35765.0,22118.0,763.0,98225,BELLINGHAM,WA
41481.0,55952.0,27470.0,852.0,98226,BELLINGHAM,WA
31119.0,59394.0,31059.0,892.0,98229,BELLINGHAM,WA
15753.0,56641.0,31130.0,769.0,98230,BLAINE,WA
3858.0,75359.0,35089.0,725.0,98232,BOW,WA
14287.0,52906.0,25086.0,858.0,98233,BURLINGTON,WA
50.0,,7202.0,,98235,CLEARLAKE,WA
5959.0,64902.0,36911.0,836.0,98236,CLINTON,WA
3990.0,48071.0,20392.0,655.0,98237,CONCRETE,WA
39.0,,103018.0,,98238,CONWAY,WA
6969.0,60275.0,35027.0,899.0,98239,COUPEVILLE,WA
3346.0,67292.0,26673.0,656.0,98240,CUSTER,WA
2328.0,39280.0,24118.0,576.0,98241,DARRINGTON,WA
330.0,55804.0,53084.0,725.0,98243,DEER HARBOR,WA
2653.0,35895.0,24017.0,818.0,98244,DEMING,WA
3651.0,47279.0,35198.0,719.0,98245,EASTSOUND,WA
10016.0,57694.0,27873.0,645.0,98247,EVERSON,WA
22518.0,58493.0,25765.0,717.0,98248,FERNDALE,WA
4571.0,59142.0,39235.0,932.0,98249,FREELAND,WA
7929.0,59414.0,38162.0,854.0,98250,FRIDAY HARBOR,WA
4839.0,64336.0,26720.0,1017.0,98251,GOLD BAR,WA
8747.0,70726.0,28945.0,1104.0,98252,GRANITE FALLS,WA
1668.0,60605.0,39828.0,787.0,98253,GREENBANK,WA
360.0,40469.0,12571.0,821.0,98255,HAMILTON,WA
462.0,32386.0,25480.0,783.0,98256,INDEX,WA
4147.0,51799.0,28202.0,715.0,98257,LA CONNER,WA
31339.0,77590.0,30915.0,1086.0,98258,LAKE STEVENS,WA
5294.0,59931.0,37252.0,893.0,98260,LANGLEY,WA
2435.0,50278.0,34336.0,835.0,98261,LOPEZ ISLAND,WA
1098.0,70625.0,39945.0,833.0,98262,LUMMI ISLAND,WA
69.0,32321.0,25677.0,794.0,98263,LYMAN,WA
18319.0,57026.0,25312.0,737.0,98264,LYNDEN,WA
4310.0,41015.0,17821.0,763.0,98266,MAPLE FALLS,WA
406.0,35625.0,22375.0,99.0,98267,MARBLEMOUNT,WA
46105.0,65130.0,26833.0,922.0,98270,MARYSVILLE,WA
27625.0,66188.0,26674.0,1051.0,98271,MARYSVILLE,WA
27983.0,78070.0,27874.0,963.0,98272,MONROE,WA
29400.0,48350.0,22123.0,767.0,98273,MOUNT VERNON,WA
17215.0,61829.0,29745.0,804.0,98274,MOUNT VERNON,WA
20457.0,93717.0,44096.0,1154.0,98275,MUKILTEO,WA
553.0,65179.0,19381.0,730.0,98276,NOOKSACK,WA
37484.0,53556.0,26539.0,959.0,98277,OAK HARBOR,WA
1405.0,,21254.0,,98278,OAK HARBOR,WA
619.0,52292.0,36556.0,563.0,98279,OLGA,WA
373.0,69444.0,62143.0,645.0,98280,ORCAS,WA
1287.0,39500.0,39441.0,622.0,98281,POINT ROBERTS,WA
15456.0,65601.0,32782.0,1042.0,98282,CAMANO ISLAND,WA
574.0,59083.0,24247.0,714.0,98283,ROCKPORT,WA
24427.0,60784.0,26941.0,870.0,98284,SEDRO WOOLLEY,WA
249.0,49125.0,31490.0,,98286,SHAW ISLAND,WA
194.0,26750.0,19364.0,584.0,98288,SKYKOMISH,WA
33018.0,76489.0,33495.0,909.0,98290,SNOHOMISH,WA
21307.0,72457.0,31301.0,886.0,98292,STANWOOD,WA
6498.0,60707.0,22839.0,1008.0,98294,SULTAN,WA
2129.0,59750.0,24530.0,715.0,98295,SUMAS,WA
28905.0,109355.0,39931.0,1331.0,98296,SNOHOMISH,WA
83.0,33571.0,19336.0,,98297,WALDRON,WA
904.0,43333.0,39162.0,745.0,98303,ANDERSON ISLAND,WA
720.0,33168.0,18833.0,497.0,98304,ASHFORD,WA
257.0,25547.0,23578.0,,98305,BEAVER,WA
19220.0,47817.0,25246.0,752.0,98310,BREMERTON,WA
26280.0,66706.0,30354.0,934.0,98311,BREMERTON,WA
31059.0,55717.0,27677.0,833.0,98312,BREMERTON,WA
1849.0,148229.0,27499.0,,98314,BREMERTON,WA
5637.0,42277.0,18604.0,1293.0,98315,SILVERDALE,WA
1201.0,39219.0,24722.0,513.0,98320,BRINNON,WA
14051.0,70123.0,28655.0,919.0,98321,BUCKLEY,WA
688.0,61250.0,23426.0,709.0,98323,CARBONADO,WA
1845.0,62583.0,30019.0,618.0,98325,CHIMACUM,WA
955.0,13750.0,8006.0,528.0,98326,CLALLAM BAY,WA
8672.0,83171.0,32567.0,1522.0,98327,DUPONT,WA
9469.0,57199.0,27111.0,708.0,98328,EATONVILLE,WA
10330.0,67958.0,31599.0,922.0,98329,GIG HARBOR,WA
155.0,7684.0,27831.0,,98330,ELBE,WA
6243.0,40788.0,20826.0,490.0,98331,FORKS,WA
15982.0,86174.0,41948.0,1124.0,98332,GIG HARBOR,WA
3816.0,93188.0,45221.0,1096.0,98333,FOX ISLAND,WA
25646.0,76192.0,41779.0,1001.0,98335,GIG HARBOR,WA
855.0,35924.0,18305.0,440.0,98336,GLENOMA,WA
6952.0,38826.0,21838.0,639.0,98337,BREMERTON,WA
23560.0,67680.0,28983.0,818.0,98338,GRAHAM,WA
3024.0,30932.0,18351.0,612.0,98339,PORT HADLOCK,WA
2912.0,64333.0,34886.0,1299.0,98340,HANSVILLE,WA
1310.0,61477.0,37674.0,947.0,98342,INDIANOLA,WA
466.0,80664.0,38964.0,,98345,KEYPORT,WA
10300.0,64988.0,29239.0,939.0,98346,KINGSTON,WA
4304.0,52802.0,27326.0,775.0,98349,LAKEBAY,WA
451.0,37083.0,13482.0,243.0,98350,LA PUSH,WA
1270.0,49755.0,30767.0,784.0,98351,LONGBRANCH,WA
0.0,,,,98353,MANCHESTER,WA
7136.0,63675.0,32082.0,955.0,98354,MILTON,WA
513.0,34174.0,37393.0,,98355,MINERAL,WA
1762.0,36884.0,22504.0,653.0,98356,MORTON,WA
1473.0,31607.0,17468.0,307.0,98357,NEAH BAY,WA
1237.0,51146.0,28010.0,,98358,NORDLAND,WA
4790.0,71676.0,29726.0,1035.0,98359,OLALLA,WA
12018.0,74936.0,28730.0,1097.0,98360,ORTING,WA
1010.0,40107.0,30794.0,510.0,98361,PACKWOOD,WA
22052.0,43827.0,25914.0,590.0,98362,PORT ANGELES,WA
13866.0,47792.0,25288.0,735.0,98363,PORT ANGELES,WA
132.0,,,,98364,PORT GAMBLE,WA
4345.0,63779.0,37495.0,788.0,98365,PORT LUDLOW,WA
33176.0,56549.0,27693.0,859.0,98366,PORT ORCHARD,WA
28126.0,72575.0,29962.0,1061.0,98367,PORT ORCHARD,WA
14588.0,43235.0,28857.0,766.0,98368,PORT TOWNSEND,WA
28900.0,71410.0,33740.0,929.0,98370,POULSBO,WA
20227.0,64335.0,31913.0,845.0,98371,PUYALLUP,WA
22730.0,60953.0,31691.0,932.0,98372,PUYALLUP,WA
22890.0,60056.0,27545.0,934.0,98373,PUYALLUP,WA
37619.0,74694.0,29649.0,1103.0,98374,PUYALLUP,WA
27748.0,70373.0,26169.0,1329.0,98375,PUYALLUP,WA
2011.0,47981.0,30054.0,694.0,98376,QUILCENE,WA
1906.0,35061.0,20015.0,456.0,98377,RANDLE,WA
4960.0,80317.0,35882.0,1233.0,98380,SEABECK,WA
654.0,73984.0,21733.0,513.0,98381,SEKIU,WA
27411.0,47771.0,28039.0,801.0,98382,SEQUIM,WA
20479.0,60635.0,33808.0,996.0,98383,SILVERDALE,WA
502.0,63125.0,22283.0,,98385,SOUTH PRAIRIE,WA
44393.0,64758.0,23858.0,997.0,98387,SPANAWAY,WA
6889.0,59604.0,32586.0,872.0,98388,STEILACOOM,WA
10320.0,51863.0,27206.0,795.0,98390,SUMNER,WA
44930.0,83560.0,32927.0,1107.0,98391,BONNEY LAKE,WA
2987.0,55385.0,29072.0,866.0,98392,SUQUAMISH,WA
1567.0,57941.0,24595.0,745.0,98394,VAUGHN,WA
540.0,73875.0,30986.0,967.0,98396,WILKESON,WA
6848.0,31500.0,26353.0,758.0,98402,TACOMA,WA
7257.0,52763.0,41703.0,812.0,98403,TACOMA,WA
32500.0,43832.0,16805.0,758.0,98404,TACOMA,WA
22957.0,42697.0,21826.0,732.0,98405,TACOMA,WA
22313.0,58969.0,31532.0,880.0,98406,TACOMA,WA
21025.0,66833.0,37872.0,923.0,98407,TACOMA,WA
19704.0,49535.0,23421.0,869.0,98408,TACOMA,WA
23423.0,46886.0,21513.0,810.0,98409,TACOMA,WA
1245.0,,8304.0,,98416,TACOMA,WA
9597.0,45633.0,23692.0,769.0,98418,TACOMA,WA
2.0,,,,98421,TACOMA,WA
20711.0,82585.0,37179.0,1114.0,98422,TACOMA,WA
10214.0,58892.0,25827.0,863.0,98424,TACOMA,WA
21.0,,,,98430,CAMP MURRAY,WA
17906.0,47190.0,16700.0,1411.0,98433,TACOMA,WA
271.0,,20103.0,,98438,MCCHORD AFB,WA
5520.0,33445.0,15105.0,836.0,98439,LAKEWOOD,WA
5338.0,59178.0,34911.0,870.0,98443,TACOMA,WA
35693.0,39846.0,18715.0,742.0,98444,TACOMA,WA
29948.0,59940.0,24360.0,933.0,98445,TACOMA,WA
10065.0,61703.0,29816.0,1056.0,98446,TACOMA,WA
877.0,,5105.0,,98447,TACOMA,WA
6167.0,46816.0,33580.0,718.0,98465,TACOMA,WA
26760.0,53559.0,30396.0,862.0,98466,TACOMA,WA
14748.0,61386.0,32634.0,772.0,98467,UNIVERSITY PLACE,WA
27848.0,54303.0,30795.0,787.0,98498,LAKEWOOD,WA
29829.0,37840.0,23138.0,732.0,98499,LAKEWOOD,WA
40035.0,66729.0,34166.0,822.0,98501,OLYMPIA,WA
30490.0,60837.0,32105.0,816.0,98502,OLYMPIA,WA
35316.0,58112.0,27508.0,881.0,98503,LACEY,WA
17503.0,58095.0,32687.0,830.0,98506,OLYMPIA,WA
29447.0,65692.0,29652.0,911.0,98512,OLYMPIA,WA
33436.0,68502.0,29180.0,1147.0,98513,OLYMPIA,WA
21786.0,66466.0,32458.0,978.0,98516,OLYMPIA,WA
23969.0,41903.0,20068.0,586.0,98520,ABERDEEN,WA
3125.0,60938.0,31741.0,844.0,98524,ALLYN,WA
269.0,44904.0,22196.0,428.0,98526,AMANDA PARK,WA
157.0,28516.0,27299.0,,98527,BAY CENTER,WA
9399.0,53082.0,22492.0,782.0,98528,BELFAIR,WA
510.0,41750.0,20639.0,646.0,98530,BUCODA,WA
23889.0,38594.0,21113.0,659.0,98531,CENTRALIA,WA
23647.0,49762.0,23032.0,685.0,98532,CHEHALIS,WA
810.0,36744.0,19313.0,,98533,CINEBAR,WA
502.0,31548.0,15636.0,513.0,98535,COPALIS BEACH,WA
138.0,2499.0,15321.0,,98536,COPALIS CROSSING,WA
2119.0,52903.0,23536.0,676.0,98537,COSMOPOLIS,WA
284.0,65313.0,27748.0,588.0,98538,CURTIS,WA
10339.0,48202.0,22081.0,550.0,98541,ELMA,WA
680.0,59063.0,25737.0,530.0,98542,ETHEL,WA
0.0,,,,98544,GALVIN,WA
3488.0,65585.0,27406.0,787.0,98546,GRAPEVIEW,WA
1586.0,27924.0,19859.0,721.0,98547,GRAYLAND,WA
2360.0,36375.0,21534.0,805.0,98548,HOODSPORT,WA
11616.0,36036.0,20593.0,528.0,98550,HOQUIAM,WA
680.0,47375.0,18291.0,528.0,98552,HUMPTULIPS,WA
332.0,30653.0,27517.0,,98555,LILLIWAUP,WA
3238.0,51690.0,22113.0,721.0,98557,MCCLEARY,WA
207.0,41442.0,27753.0,,98558,MCKENNA,WA
144.0,,,,98559,MALONE,WA
164.0,36806.0,16654.0,,98560,MATLOCK,WA
85.0,,22539.0,,98562,MOCLIPS,WA
